,range_metallic_valence,avg_Cohesive_energy,avg_heat_atomization(kJ/mol),range_l_quantum_number,avg_1st_ionization_potential_(kJ/mol),avg_metallic_valence,range_valence_p,range_Number_of_unfilled_p_valence_electrons,avg_thermal_conductivity_(W/(m_K))_,range_Density_(g/mL),range_number_of_valence_electrons,avg_Density_(g/mL),range_gilmor_number_of_valence_electron,range_Molar_Denstiy_(mol/ml),avg_heat_of_vaporization_(kJ/mol)_,avg_Gordy_electonegativity,range_Number_of_unfilled_d_valence_electrons,range_valence_d,range_heat_of_fusion_(kJ/mol)_,range_Mendele_Number,range_Gordy_electonegativity,range_abs_valence,avg_Critical_Temperature,range_Molar_Heat_Capacity(J/mol_K),range_Pauling_Electronegativity,range_group,range_1st_ionization_potential_(kJ/mol),range_Boiling_Point_(K),range_Critical_Temperature,range_families,range_Allred-Rockow_electronegativity,range_heat_atomization(kJ/mol),avg_Atomic_Number,range_heat_of_vaporization_(kJ/mol)_,avg_Atomic_Weight,range_Cohesive_energy,avg_l_quantum_number,avg_abs_valence,avg_Period,range_valence_s,range_Number_of_unfilled_s_valence_electrons,range_Atomic_Radus,avg_polarizability(A^3),avg_Molar_Heat_Capacity(J/mol_K),avg_valence_d,avg_Number_of_unfilled_d_valence_electrons,range_Zunger_radii_sum,avg_group,range_thermal_conductivity_(W/(m_K))_,range_Covalent_Radius,avg_number_of_valence_electrons,sum_valence_d,sum_Density_(g/mL),range_Atomic_Weight,avg_outer_shell_electrons,range_Atomic_Number,avg_families,avg_Molar_Denstiy_(mol/ml),avg_gilmor_number_of_valence_electron,avg_heat_of_fusion_(kJ/mol)_,range_outer_shell_electrons,range_Number_of_unfilled_f_valence_electrons,range_valence_f,range_Period,avg_Boiling_Point_(K),range_ionic_radius,avg_valence_p,avg_Number_of_unfilled_p_valence_electrons,range_polarizability(A^3),range_Melting_point_(K),avg_Number_of_unfilled_f_valence_electrons,avg_valence_f,avg_Number_of_unfilled_s_valence_electrons,avg_valence_s,sum_Melting_point_(K),avg_Melting_point_(K),range_Nagle_electonegativity,avg_Pauling_Electronegativity,avg_Atomic_Radus,sum_thermal_conductivity_(W/(m_K))_,avg_Mendele_Number,sum_metallic_valence,sum_Number_of_unfilled_s_valence_electrons,avg_Covalent_Radius,avg_Zunger_radii_sum,range_specific_heat_(J/g_K)_,range_Orbital_Radius(pm),avg_Nagle_electonegativity,sum_valence_f,sum_Gordy_electonegativity,avg_Allred-Rockow_electronegativity,sum_Nagle_electonegativity,sum_l_quantum_number,sum_Molar_Denstiy_(mol/ml),avg_Orbital_Radius(pm),sum_Atomic_Number,sum_Number_of_unfilled_d_valence_electrons,sum_Molar_Heat_Capacity(J/mol_K),sum_polarizability(A^3),avg_ionic_radius,avg_specific_heat_(J/g_K)_,sum_1st_ionization_potential_(kJ/mol),sum_Number_of_unfilled_p_valence_electrons,sum_Atomic_Weight,sum_Critical_Temperature,sum_Zunger_radii_sum,sum_Allred-Rockow_electronegativity,sum_group,sum_Pauling_Electronegativity,sum_specific_heat_(J/g_K)_,sum_Boiling_Point_(K),sum_Period,sum_abs_valence,sum_Orbital_Radius(pm),sum_heat_of_fusion_(kJ/mol)_,sum_Atomic_Radus,sum_Number_of_unfilled_f_valence_electrons,sum_heat_of_vaporization_(kJ/mol)_,sum_ionic_radius,sum_valence_s,sum_valence_p,sum_Covalent_Radius,sum_outer_shell_electrons,sum_families,sum_Mendele_Number,sum_number_of_valence_electrons,sum_Cohesive_energy,sum_gilmor_number_of_valence_electron,sum_heat_atomization(kJ/mol)
371,2.0,1.45,140.0,1.0,528.6666666666666,1.6666666666666663,3.0,3.0,32.03333333333333,4.82,4.0,3.4766666666666666,4.0,0.04,70.87333333333333,4.619999999999999,10.0,10.0,17.78,80.0,0.5700000000000003,2.0,2982.0,6.329999999999998,1.2599999999999998,14.0,458.0,1281.0,3132.0,5.0,1.3199999999999998,183.0,53.666666666666664,9.400000000000006,129.19333333333333,1.95,0.3333333333333333,1.6666666666666663,5.666666666666666,1.0,1.0,1.65,41.93333333333334,29.79,3.333333333333333,6.666666666666666,2.5399999999999996,5.666666666666667,11.599999999999998,0.8700000000000001,2.333333333333333,10.0,10.43,11.149999999999991,1.3333333333333333,4.0,2.6666666666666665,0.0233333333333333,2.333333333333333,8.016666666666666,1.0,0.0,0.0,1.0,1369.15,1.15,1.0,5.0,53.0,602.5999999999999,13.999999999999998,0.0,0.6666666666666666,1.3333333333333333,1507.25,502.41666666666663,1.09,1.21,2.4299999999999997,96.1,31.666666666666664,5.0,2.0,1.96,3.463333333333333,0.03,132.5,1.153333333333333,0.0,13.86,1.1,3.46,1.0,0.07,207.63333333333333,161.0,20.0,89.37,125.8,2.216666666666667,0.2299999999999999,1586.0,15.0,387.58,8946.0,10.39,3.3,17.0,3.63,0.69,4107.45,17.0,5.0,622.9,24.05,7.29,42.0,212.62,6.65,4.0,3.0,5.88,4.0,8.0,95.0,7.0,4.35,7.0,420.0
372,4.0,3.315625,321.4375,1.0,1035.5625,1.125,4.0,4.0,20.504375,2.34,5.0,0.964375,5.0,0.22,156.824375,6.67375,0.0,0.0,50.33,82.0,4.179999999999999,3.0,1472.63875,20.869999999999997,2.65,15.0,938.0,4184.85,5004.42,6.0,2.9499999999999997,494.0,13.5,486.29,30.071875,5.01,0.875,2.75,2.5625,1.0,1.0,2.5,8.981875000000002,16.271250000000002,0.0,10.0,3.84,13.25,147.97,1.52,4.5,0.0,15.43,122.1,4.5,50.0,5.9375,0.06125,4.5,16.094375,5.0,0.0,0.0,4.0,1401.4875,2.0,2.625,3.375,58.81,2297.4,14.0,0.0,0.125,1.875,12187.6,761.725,2.83,2.6625,0.929375,328.07,72.4375,18.0,2.0,0.96625,1.091875,0.78,206.8,2.756875,0.0,106.78,2.745625,44.11,14.0,0.98,82.8625,216.0,160.0,260.34000000000003,143.71000000000004,0.94375,0.846875,16569.0,54.0,481.15,23562.22,17.47,43.93,212.0,42.6,13.55,22423.8,41.0,44.0,1325.8,257.51,14.87,224.0,2509.19,15.1,30.0,42.0,15.46,72.0,95.0,1159.0,72.0,53.05,72.0,5143.0
373,3.0,2.6482352941176472,257.5294117647059,1.0,855.7058823529412,2.3529411764705883,4.0,4.0,18.994117647058825,5.4399999999999995,5.0,3.514705882352941,5.0,0.0499999999999999,75.00941176470589,5.360588235294117,10.0,10.0,18.15,83.0,1.42,3.0,2622.5294117647063,9.13,1.79,15.0,624.0,1825.3,4495.0,6.0,1.9299999999999995,223.0,30.70588235294118,286.0,69.77470588235295,2.34,0.8823529411764706,3.1764705882352944,3.941176470588235,1.0,1.0,2.1,10.852941176470589,24.91117647058823,2.9411764705882355,7.058823529411765,3.2099999999999995,13.764705882352942,66.33,1.23,4.9411764705882355,50.0,59.75,100.84,4.235294117647059,39.0,5.8235294117647065,0.0529411764705882,4.9411764705882355,4.8358823529411765,5.0,0.0,0.0,3.0,1243.4441176470589,1.6,3.0588235294117645,2.9411764705882355,56.7,602.5999999999999,14.0,0.0,0.1176470588235294,1.8823529411764703,7786.349999999999,458.0205882352941,1.7000000000000002,2.1976470588235295,1.2805882352941178,322.9,76.47058823529412,40.0,2.0,1.2758823529411765,1.6941176470588233,0.5,170.8,2.078823529411765,0.0,91.13,2.155294117647059,35.34,15.0,0.8999999999999999,113.18823529411765,522.0,120.0,423.4899999999999,184.5,1.3205882352941178,0.5111764705882353,14547.0,50.0,1186.17,44583.0,28.799999999999997,36.64,234.0,37.36,8.69,21138.55,67.0,54.0,1924.2,82.21000000000001,21.77,238.0,1275.16,22.450000000000003,32.0,52.0,21.69,72.0,99.0,1300.0,84.0,45.02,84.0,4378.0
374,1.0,1.2633333333333332,118.33333333333331,1.0,540.3333333333333,1.3333333333333333,4.0,4.0,24.716666666666665,4.37,5.0,3.3266666666666667,5.0,0.04,62.67666666666666,4.766666666666667,10.0,10.0,15.4,85.0,1.010000000000001,3.0,2068.333333333333,6.379999999999999,1.31,15.0,493.0,320.80000000000007,391.0,5.0,1.5,118.0,54.0,15.189999999999998,131.14,1.39,0.3333333333333333,2.0,5.666666666666666,1.0,1.0,1.75,41.56666666666667,29.773333333333333,3.333333333333333,6.666666666666666,2.6399999999999997,6.0,33.55,0.8999999999999999,2.6666666666666665,10.0,9.98,5.310000000000002,1.3333333333333333,3.0,2.6666666666666665,0.0233333333333333,2.6666666666666665,7.223333333333333,1.0,0.0,0.0,1.0,1049.0833333333333,1.2000000000000002,1.3333333333333333,4.666666666666667,54.1,421.1,13.999999999999998,0.0,0.6666666666666666,1.3333333333333333,1325.75,441.91666666666663,1.29,1.2266666666666666,2.3966666666666665,74.14999999999999,33.333333333333336,4.0,2.0,1.95,3.4299999999999997,0.0399999999999999,140.70000000000002,1.22,0.0,14.3,1.16,3.66,1.0,0.07,204.9,162.0,20.0,89.32,124.7,2.2,0.2266666666666666,1621.0,14.0,393.42,6205.0,10.29,3.4800000000000004,18.0,3.68,0.6799999999999999,3147.25,17.0,6.0,614.7,21.67,7.1899999999999995,42.0,188.02999999999997,6.6,4.0,4.0,5.85,4.0,8.0,100.0,8.0,3.79,8.0,355.0
375,2.0,1.2344444444444442,114.1111111111111,1.0,940.1111111111112,0.4444444444444444,5.0,5.0,8.318888888888889,4.37,6.0,3.188888888888889,6.0,0.04,31.185555555555553,5.862222222222222,10.0,10.0,15.4,90.0,1.9800000000000004,4.0,1078.7777777777776,12.27,2.17,16.0,764.0,931.0,1745.0,7.0,2.03,118.0,41.33333333333333,52.3,96.98,1.39,0.7777777777777777,4.0,4.555555555555555,1.0,1.0,2.04,15.92222222222222,35.117777777777775,1.1111111111111112,8.88888888888889,3.109999999999999,13.333333333333332,35.78,1.11,5.555555555555555,10.0,28.7,53.00999999999999,5.111111111111111,20.0,6.222222222222221,0.0344444444444444,5.555555555555555,5.934444444444444,6.0,0.0,0.0,2.0,570.9944444444444,1.4500000000000002,3.7777777777777777,2.222222222222222,56.5,456.7,13.999999999999998,0.0,0.2222222222222222,1.7777777777777777,2921.45,324.6055555555555,1.77,2.382222222222222,1.4255555555555557,74.86999999999999,74.44444444444444,4.0,2.0,1.41,1.943333333333333,0.2699999999999999,166.70000000000002,2.1133333333333333,0.0,52.760000000000005,2.1799999999999997,19.02,7.0,0.31,125.03333333333332,372.0,80.0,316.06,143.3,1.5,0.3888888888888888,8461.0,20.0,872.8199999999999,9709.0,17.49,19.62,120.0,21.44,3.5,5138.95,41.0,36.0,1125.3,53.41,12.829999999999998,126.0,280.66999999999996,13.5,16.0,34.0,12.69,46.0,56.0,670.0,50.0,11.11,50.0,1027.0
376,2.0,1.161111111111111,110.77777777777776,1.0,852.1111111111111,0.4444444444444444,5.0,5.0,8.53888888888889,4.37,6.0,4.395555555555555,6.0,0.04,34.72555555555555,5.542222222222222,10.0,10.0,15.4,91.0,1.5,4.0,1235.4444444444443,6.379999999999999,1.87,16.0,632.0,805.8000000000001,1510.0,7.0,1.6999999999999995,118.0,53.33333333333333,46.989999999999995,128.31333333333333,1.39,0.7777777777777777,4.0,5.222222222222221,1.0,1.0,1.83,17.188888888888886,28.03111111111111,7.777777777777777,2.2222222222222223,2.72,13.333333333333332,35.449999999999996,0.92,5.555555555555555,70.0,39.56,6.009999999999991,5.111111111111111,3.0,6.222222222222221,0.0344444444444444,5.555555555555555,7.6211111111111105,6.0,0.0,0.0,1.0,654.4611111111111,1.2000000000000002,3.7777777777777777,2.222222222222222,54.6,421.1,13.999999999999998,0.0,0.2222222222222222,1.7777777777777777,3645.65,405.0722222222222,1.48,2.1822222222222223,1.5655555555555554,76.85,75.11111111111111,4.0,2.0,1.5366666666666666,2.203333333333333,0.0399999999999999,147.4,1.92,0.0,49.879999999999995,1.96,17.28,7.0,0.31,137.89999999999998,480.0,20.0,252.28,154.7,1.6666666666666663,0.2155555555555555,7669.0,20.0,1154.8200000000002,11119.0,19.83,17.64,120.0,19.64,1.94,5890.15,47.0,36.0,1241.1,68.59,14.09,126.0,312.53,14.999999999999998,16.0,34.0,13.83,46.0,56.0,676.0,50.0,10.45,50.0,997.0
377,3.0,2.916,279.33333333333337,2.0,891.6666666666667,2.2,4.0,4.0,8.596666666666668,9.88,5.0,2.635333333333333,5.0,0.0499999999999999,51.63133333333334,5.28456,2.0,2.0,15.44,83.0,2.9715999999999996,3.0,2215.6,9.13,1.79,15.0,636.0,4510.0,13556.0,6.0,1.9299999999999995,497.0,25.93333333333333,504.6,58.626540000000006,5.4,0.9333333333333332,3.2666666666666666,3.6666666666666665,1.0,1.0,2.1,12.546666666666669,24.541638133333333,0.1333333333333333,9.866666666666667,3.88,12.933333333333334,53.76,1.23,4.866666666666666,2.0,39.53,201.0681,4.866666666666666,75.0,5.933333333333334,0.0526933333333333,4.866666666666666,2.516,5.0,0.0,0.0,4.0,1004.5033333333332,1.6,3.0,3.0,56.7,1721.6,14.0,0.0,0.1333333333333333,1.8666666666666667,7051.549999999999,470.10333333333335,1.7000000000000002,2.178,1.2413333333333334,128.95,71.13333333333333,33.0,2.0,1.234,1.8146666666666669,0.65,170.8,2.112,0.0,79.2684,2.166,31.680000000000003,14.0,0.7904,112.47333333333334,389.0,148.0,368.124572,188.2,1.2666666666666666,0.62,13375.0,45.0,879.3981,33234.0,27.22,32.489999999999995,194.0,32.67,9.3,15067.55,55.0,49.0,1687.1,37.74,18.619999999999997,210.0,774.47,19.0,28.0,45.0,18.51,73.0,89.0,1067.0,73.0,43.74000000000001,73.0,4190.0
378,4.44,2.638888888888889,256.8888888888889,2.0,763.6666666666665,2.7644444444444445,4.0,4.0,105.86444444444444,8.629999999999999,10.0,4.173333333333333,5.0,0.09,121.8711111111111,4.788888888888888,10.0,10.0,13.73,83.0,2.7099999999999995,4.0,4399.111111111111,9.13,1.79,15.0,624.0,2842.3,14186.0,6.0,1.9299999999999995,391.0,32.22222222222222,411.2,73.08,4.05,0.6666666666666666,2.2222222222222223,4.222222222222222,1.0,1.0,2.1,17.911111111111108,25.608888888888885,2.4444444444444446,7.555555555555555,3.2099999999999995,10.22222222222222,428.73,1.23,5.777777777777777,22.0,37.56,100.84,3.333333333333333,39.0,4.666666666666666,0.0611111111111111,3.5555555555555554,5.456666666666666,5.0,0.0,0.0,3.0,1476.2388888888888,1.6,1.7777777777777777,4.222222222222221,56.7,1631.6,13.999999999999998,0.0,0.4444444444444444,1.5555555555555554,6550.35,727.8166666666666,1.7000000000000002,1.9222222222222225,1.6155555555555554,952.78,59.44444444444444,24.880000000000003,4.0,1.4444444444444444,2.262222222222222,0.47,170.8,1.741111111111111,0.0,43.099999999999994,1.8666666666666665,15.670000000000002,6.0,0.55,136.94444444444443,290.0,68.0,230.47999999999996,161.20000000000002,1.5333333333333332,0.48,6873.0,38.0,657.72,39592.0,20.36,16.8,92.0,17.3,4.32,13286.15,38.0,20.0,1232.5,49.11000000000001,14.54,126.0,1096.84,13.8,14.0,16.0,13.0,30.0,42.0,535.0,52.0,23.75,32.0,2312.0
379,4.44,2.6575,259.0,2.0,766.75,2.555,4.0,4.0,66.5725,8.629999999999999,10.0,3.5787500000000003,5.0,0.11,109.7825,4.913749999999999,10.0,10.0,19.18,83.0,2.6499999999999995,4.0,2817.75,9.13,1.79,15.0,624.0,2935.3,6166.0,6.0,1.9299999999999995,435.0,30.5,443.2,69.11375,4.51,0.75,2.625,4.125,1.0,1.0,2.1,18.8875,25.64875,1.625,8.375,3.2099999999999995,10.25,428.73,1.23,5.25,13.0,28.630000000000003,100.84,3.625,39.0,4.75,0.06,3.875,5.4075,5.0,0.0,0.0,3.0,1361.75,1.6,2.0,4.0,56.7,1861.6,14.0,0.0,0.375,1.625,5545.2,693.15,1.7000000000000002,1.9325,1.605,532.58,59.125,20.44,3.0,1.42,2.22875,0.47,170.8,1.7825000000000002,0.0,39.309999999999995,1.885,14.260000000000002,6.0,0.48,137.03750000000002,244.0,67.0,205.19,151.1,1.51875,0.50625,6134.0,32.0,552.91,22542.0,17.83,15.08,82.0,15.46,4.05,10894.0,33.0,21.0,1096.3000000000002,43.26,12.84,112.0,878.2600000000001,12.15,13.0,16.0,11.36,29.0,38.0,473.0,42.0,21.26,31.0,2072.0
380,3.4400000000000004,2.4414285714285713,231.1428571428571,2.0,819.4285714285713,2.46,4.0,4.0,26.54714285714286,5.26,11.0,4.6535714285714285,5.0,0.1,110.36285714285714,5.1864285714285705,10.0,10.0,34.849999999999994,84.0,2.01,4.0,3322.285714285714,8.66,1.7599999999999998,15.0,565.0,2161.0,6643.0,6.0,1.77,298.0,36.285714285714285,293.2,84.33714285714285,3.05,0.9285714285714284,2.8571428571428568,4.285714285714286,1.0,1.0,1.95,12.45,25.798571428571428,0.7142857142857142,9.285714285714285,3.0199999999999996,13.142857142857142,115.48,1.09,5.285714285714286,10.0,65.15,67.52,4.571428571428571,25.0,5.714285714285714,0.0585714285714285,4.5,12.56,5.0,0.0,0.0,2.0,1431.292857142857,1.4500000000000002,2.714285714285714,3.2857142857142856,55.8,919.0,14.0,0.0,0.1428571428571428,1.857142857142857,8878.7,634.1928571428571,1.52,2.1185714285714283,1.3835714285714285,371.66,73.42857142857142,34.44,2.0,1.3392857142857142,1.8214285714285712,0.15,160.0,1.925,0.0,72.61,2.0228571428571427,26.95,13.0,0.8200000000000001,119.39285714285714,508.0,130.0,361.1799999999999,174.3,1.3928571428571428,0.3135714285714286,11472.0,46.0,1180.7199999999998,46512.0,25.5,28.32,184.0,29.659999999999997,4.390000000000001,20038.1,60.0,40.0,1671.5,175.84,19.369999999999997,196.0,1545.08,19.5,26.0,38.0,18.75,64.0,80.0,1028.0,74.0,34.18,63.0,3236.0
381,3.4400000000000004,2.289285714285714,215.07142857142856,2.0,808.0714285714284,2.46,4.0,4.0,27.982857142857146,5.4399999999999995,11.0,5.08,5.0,0.1,102.84142857142857,5.175714285714285,10.0,10.0,5.23,84.0,2.01,4.0,2767.0714285714284,6.629999999999999,1.7599999999999998,15.0,565.0,1601.0,4052.0,6.0,1.77,223.0,40.14285714285714,258.1,94.21571428571428,2.34,0.9285714285714284,2.8571428571428568,4.5,1.0,1.0,1.95,12.792857142857144,26.59357142857143,2.8571428571428568,7.142857142857142,3.0199999999999996,13.142857142857142,115.48,1.09,5.285714285714286,40.0,71.12,67.52,4.142857142857142,25.0,5.5,0.0564285714285714,4.5,6.150714285714286,5.0,0.0,0.0,2.0,1311.292857142857,1.4500000000000002,2.714285714285714,3.2857142857142856,55.8,391.2,14.0,0.0,0.1428571428571428,1.857142857142857,6732.5,480.8928571428571,1.52,2.1078571428571427,1.4264285714285714,391.7600000000001,73.64285714285714,34.44,2.0,1.38,1.8899999999999997,0.16,160.0,1.9014285714285717,0.0,72.46,1.9864285714285712,26.62,13.0,0.79,122.60714285714285,562.0,100.0,372.30999999999995,179.10000000000002,1.4357142857142855,0.2942857142857142,11313.0,46.0,1319.02,38739.0,26.46,27.81,184.0,29.51,4.12,18358.1,63.0,40.0,1716.5,86.11000000000001,19.97,196.0,1439.7800000000002,20.1,26.0,38.0,19.32,58.0,77.0,1031.0,74.0,32.05,63.0,3011.0
382,2.0,1.34,134.75,1.0,518.75,1.5,3.0,3.0,39.425,3.86,4.0,2.835,4.0,0.07,59.49499999999999,4.615,0.0,0.0,25.61,79.0,0.7400000000000002,2.0,1978.5,7.18,1.39,14.0,571.0,52.0,162.0,5.0,1.5499999999999998,223.0,49.5,32.98,118.4125,2.16,0.25,1.5,5.5,1.0,1.0,1.84,45.775000000000006,30.104999999999997,0.0,10.0,2.8899999999999997,4.5,14.1,1.06,2.0,0.0,11.34,57.989999999999995,2.0,22.0,2.25,0.0275,2.0,8.4925,4.0,0.0,0.0,2.0,929.15,1.4500000000000002,0.75,5.25,55.3,788.6000000000001,14.0,0.0,0.75,1.25,1994.8,498.7000000000001,1.3199999999999998,1.1375000000000002,2.52,157.7,24.75,6.0,3.0,1.985,3.5875,0.09,151.70000000000002,1.12,0.0,18.46,1.0475,4.48,1.0,0.11,213.87500000000003,198.0,40.0,120.42,183.1,2.2375000000000003,0.2625,2075.0,21.0,473.65,7914.0,14.35,4.1899999999999995,18.0,4.550000000000001,1.05,3716.6,22.0,6.0,855.5000000000001,33.97,10.08,56.0,237.97999999999996,8.950000000000001,5.0,3.0,7.94,8.0,9.0,99.0,8.0,5.36,8.0,539.0
383,2.0,1.145,111.0,1.0,457.75,1.5,3.0,3.0,28.8925,7.88,4.0,3.84,4.0,0.0366999999999999,77.005,4.5297,10.0,10.0,9.21,81.0,0.3988000000000005,2.0,2608.5,6.822355599999998,1.23,14.0,327.0,891.0000000000001,2682.0,4.0,1.3499999999999996,128.0,62.0,37.06,151.9275925,1.38,0.25,1.5,6.0,1.0,1.0,1.55,46.55,30.194411099999996,2.5,7.5,2.3129999999999997,4.5,28.03,0.79,2.0,10.0,15.36,76.07037,2.0,28.0,2.0,0.0191749999999999,2.0,4.3925,4.0,14.0,14.0,0.0,1164.9,1.0,0.75,5.25,52.2,242.59999999999997,10.5,3.5,0.75,1.25,1448.8000000000002,362.2000000000001,1.04,1.0975,2.5925,115.57,25.25,6.0,3.0,2.0525,3.73175,0.12,122.3,1.05,14.0,18.1188,0.9975,4.2,1.0,0.0766999999999999,221.225,248.0,30.0,120.7776444,186.2,2.35,0.21,1831.0,21.0,607.71037,10434.0,14.927,3.99,18.0,4.390000000000001,0.84,4659.6,24.0,6.0,884.9000000000001,17.57,10.37,42.0,308.02,9.4,5.0,3.0,8.21,8.0,8.0,101.0,8.0,4.58,8.0,444.0
384,3.0,1.2671428571428571,118.5,1.0,913.8571428571428,0.6428571428571428,5.0,5.0,8.894285714285713,7.88,6.0,3.7992857142857144,6.0,0.0366999999999999,39.412857142857135,5.759828571428573,10.0,10.0,9.21,90.0,1.9800000000000004,4.0,1450.7142857142858,12.7123556,2.17,16.0,764.0,1501.2,4036.0,7.0,2.03,128.0,46.14285714285714,89.36,109.69933857142856,1.38,0.7857142857142858,3.857142857142857,4.714285714285714,1.0,1.0,2.04,15.821428571428571,34.711806342857145,1.4285714285714284,8.571428571428571,3.109999999999999,13.285714285714286,35.78,1.11,5.428571428571429,20.0,53.19,129.08037,5.428571428571429,48.0,6.071428571428572,0.0345285714285714,5.428571428571429,5.462857142857143,6.0,14.0,14.0,2.0,677.1642857142857,1.4500000000000002,3.642857142857143,2.357142857142857,56.5,278.2,12.0,2.0,0.2142857142857142,1.7857142857142858,4386.5,313.32142857142856,1.77,2.3607142857142858,1.447142857142857,124.51999999999998,74.42857142857143,9.0,3.0,1.4235714285714285,1.980285714285714,0.35,166.70000000000002,2.0764285714285715,28.0,80.63759999999999,2.157857142857143,29.07,11.0,0.4834,127.16428571428573,646.0,120.0,485.9652888,221.50000000000003,1.525,0.3707142857142857,12794.0,33.0,1535.79074,20310.0,27.723999999999997,30.21,186.0,33.05,5.1899999999999995,9480.3,66.0,54.0,1780.3000000000002,76.48,20.26,168.0,551.78,21.35,25.0,51.0,19.93,76.0,85.0,1042.0,76.0,17.740000000000002,76.0,1659.0
385,3.0,1.1964285714285716,115.28571428571428,1.0,829.0,0.6428571428571428,5.0,5.0,9.106428571428571,7.88,6.0,4.962857142857143,6.0,0.0366999999999999,42.826428571428565,5.451257142857143,10.0,10.0,9.21,91.0,1.5,4.0,1601.7857142857142,6.822355599999998,1.87,16.0,632.0,1376.0,3801.0,7.0,1.6999999999999995,128.0,57.714285714285715,84.05,139.9136242857143,1.38,0.7857142857142858,3.857142857142857,5.357142857142858,1.0,1.0,1.83,17.04285714285714,27.878234914285713,7.857142857142858,2.142857142857143,2.72,13.285714285714286,35.449999999999996,0.92,5.428571428571429,110.0,69.47999999999999,82.08036999999999,5.428571428571429,30.0,6.071428571428572,0.0345285714285714,5.428571428571429,7.089285714285715,6.0,14.0,14.0,1.0,757.65,1.2000000000000002,3.642857142857143,2.357142857142857,54.6,242.59999999999997,12.0,2.0,0.2142857142857142,1.7857142857142858,5472.8,390.9142857142857,1.48,2.167857142857143,1.5821428571428573,127.48999999999998,75.07142857142858,9.0,3.0,1.5457142857142858,2.231,0.12,147.4,1.89,28.0,76.3176,1.9457142857142855,26.46,11.0,0.4834,139.57142857142858,808.0,30.0,390.2952888,238.6,1.6857142857142855,0.2035714285714285,11606.0,33.0,1958.79074,22425.0,31.234,27.24,186.0,30.35,2.8499999999999996,10607.1,75.0,54.0,1954.0,99.25,22.15,168.0,599.5699999999999,23.6,25.0,51.0,21.64,76.0,85.0,1051.0,76.0,16.75,76.0,1614.0
386,3.0,3.0810714285714287,299.2142857142857,1.0,971.8214285714286,1.0,4.0,4.0,22.71142857142857,2.34,5.0,0.8624999999999999,5.0,0.22,152.23357142857142,6.269642857142856,0.0,0.0,49.98,86.0,5.149999999999999,3.0,1566.3614285714284,20.869999999999997,2.65,15.0,938.0,4184.85,3129.42,6.0,2.9499999999999997,494.0,11.571428571428571,486.29,25.93428571428571,5.01,0.75,2.5,2.4285714285714284,1.0,1.0,2.5,11.002142857142855,17.10535714285714,0.0,10.0,3.84,11.5,84.67,1.52,4.0,0.0,24.15,125.97,4.0,52.0,5.25,0.0675,4.0,13.3125,5.0,0.0,0.0,4.0,1445.5053571428573,2.0,2.25,3.75,58.81,2297.4,14.0,0.0,0.25,1.75,19950.8,712.5285714285715,2.83,2.454642857142857,1.0153571428571428,635.92,62.17857142857143,28.0,7.0,1.0025,1.126785714285714,3.3600000000000003,206.8,2.5339285714285715,0.0,175.54999999999998,2.5182142857142855,70.95,21.0,1.89,91.53571428571428,324.0,280.0,478.94999999999993,308.06,0.9982142857142856,1.255,27211.0,105.0,726.1600000000001,43858.12,31.550000000000004,70.50999999999999,322.0,68.72999999999999,35.14,40474.15,68.0,70.0,2563.0,372.75,28.43,392.0,4262.54,27.950000000000003,49.0,63.0,28.069999999999997,112.0,147.0,1741.0,112.0,86.27,112.0,8378.0
387,4.0,2.7976470588235296,264.0,2.0,807.6470588235294,2.235294117647059,4.0,4.0,15.93058823529412,6.7,5.0,4.774705882352942,5.0,0.08,118.62823529411764,5.224705882352941,4.0,4.0,25.61,84.0,2.26,3.0,2625.9411764705883,7.739999999999998,1.7599999999999998,15.0,571.0,4125.0,6943.0,6.0,1.77,647.0,38.47058823529411,647.24,89.88411764705883,6.7700000000000005,0.9411764705882352,3.4117647058823533,4.470588235294118,1.0,1.0,1.95,15.076470588235296,26.277058823529412,0.4705882352941176,9.529411764705882,3.0199999999999996,12.0,53.18,1.09,4.9411764705882355,8.0,81.17,57.989999999999995,4.470588235294118,22.0,5.529411764705882,0.0558823529411764,4.705882352941177,9.432941176470589,5.0,0.0,0.0,2.0,1428.6205882352942,1.4500000000000002,2.764705882352941,3.235294117647059,55.8,2439.6,14.0,0.0,0.2941176470588235,1.7058823529411766,12868.75,756.9852941176471,1.52,2.1058823529411765,1.4923529411764704,270.82000000000005,68.94117647058825,38.0,5.0,1.3788235294117648,2.003529411764706,0.09,160.0,1.900588235294118,0.0,88.82,1.984705882352941,32.31,16.0,0.95,128.41764705882352,654.0,162.0,446.7099999999999,256.3,1.4411764705882353,0.2994117647058824,13730.0,55.0,1528.0299999999995,44641.0,34.06,33.74,204.0,35.8,5.09,24286.55,76.0,58.0,2183.1,160.36,25.369999999999997,238.0,2016.68,24.5,29.0,47.0,23.44,76.0,94.0,1172.0,84.0,47.56,80.0,4488.0
